id,gid,x,y,v_x,v_y,radius,time
1,0,2.678971,1.354602,1.060324,-0.209683,0.750000,9.200000
2,1,-7.429749,-2.270917,-1.197894,0.454931,0.750000,9.200000
0,0,0.071177,-3.840947,1.199974,0.313776,0.750000,9.300000
1,0,2.794263,1.323822,1.152916,-0.307809,0.750000,9.300000
2,1,-7.563530,-2.229034,-1.337813,0.418824,0.750000,9.300000
0,0,0.199947,-3.793489,1.287701,0.474586,0.750000,9.400000
1,0,2.913945,1.306780,1.196825,-0.170413,0.750000,9.400000
2,1,-7.696036,-2.188305,-1.325062,0.407297,0.750000,9.400000
0,0,0.308398,-3.750132,1.084517,0.433569,0.750000,9.500000
1,0,3.035179,1.295239,1.212340,-0.115415,0.750000,9.500000
2,1,-7.812077,-2.145707,-1.160407,0.425982,0.750000,9.500000
0,0,0.435054,-3.719714,1.266558,0.304178,0.750000,9.600000
1,0,3.155248,1.281542,1.200687,-0.136966,0.750000,9.600000
2,1,-7.926605,-2.103881,-1.145280,0.418257,0.750000,9.600000
0,0,0.567390,-3.683770,1.323363,0.359444,0.750000,9.700000
1,0,3.290971,1.264933,1.357232,-0.166089,0.750000,9.700000
2,1,-8.044713,-2.060359,-1.181082,0.435217,0.750000,9.700000
0,0,0.707734,-3.648528,1.403436,0.352419,0.750000,9.800000
1,0,3.430674,1.263593,1.397026,-0.013402,0.750000,9.800000
2,1,-8.166072,-2.016392,-1.213588,0.439671,0.750000,9.800000
0,0,0.839347,-3.608174,1.316130,0.403542,0.750000,9.900000
1,0,3.565585,1.254358,1.349109,-0.092350,0.750000,9.900000
2,1,-8.290162,-1.985549,-1.240896,0.308427,0.750000,9.900000
0,0,0.975095,-3.547378,1.357475,0.607951,0.750000,10.000000
1,0,3.698980,1.249274,1.333956,-0.050845,0.750000,10.000000
2,1,-8.433593,-1.966143,-1.434315,0.194059,0.750000,10.000000
0,0,1.100344,-3.493257,1.252494,0.541215,0.750000,10.100000
1,0,3.844219,1.259556,1.452388,0.102828,0.750000,10.100000
2,1,-8.575464,-1.943838,-1.418704,0.223050,0.750000,10.100000
0,0,1.227727,-3.457453,1.273834,0.358044,0.750000,10.200000
1,0,3.978168,1.264736,1.339489,0.051793,0.750000,10.200000
2,1,-8.714742,-1.920729,-1.392785,0.231098,0.750000,10.200000
0,0,1.356897,-3.420374,1.291698,0.370788,0.750000,10.300000
1,0,4.111145,1.258873,1.329770,-0.058628,0.750000,10.300000
2,1,-8.849425,-1.904193,-1.346828,0.165359,0.750000,10.300000
0,0,1.486065,-3.388314,1.291683,0.320603,0.750000,10.400000
1,0,4.252049,1.259676,1.409041,0.008032,0.750000,10.400000
2,1,-8.990506,-1.881880,-1.410808,0.223129,0.750000,10.400000
0,0,1.604789,-3.359656,1.187238,0.286578,0.750000,10.500000
1,0,4.391021,1.256446,1.389713,-0.032295,0.750000,10.500000
2,1,-9.119162,-1.870569,-1.286564,0.113106,0.750000,10.500000
0,0,1.729597,-3.321641,1.248074,0.380144,0.750000,10.600000
1,0,4.540700,1.245786,1.496795,-0.106604,0.750000,10.600000
2,1,-9.250119,-1.858499,-1.309568,0.120701,0.750000,10.600000
0,0,1.846595,-3.290349,1.169983,0.312922,0.750000,10.700000
1,0,4.682405,1.242462,1.417048,-0.033239,0.750000,10.700000
2,1,-9.390950,-1.819344,-1.408315,0.391551,0.750000,10.700000
0,0,1.957748,-3.272955,1.111530,0.173942,0.750000,10.800000
1,0,4.798754,1.233512,1.163486,-0.089499,0.750000,10.800000
2,1,-9.515420,-1.798564,-1.244692,0.207802,0.750000,10.800000
0,0,2.075946,-3.253586,1.181986,0.193690,0.750000,10.900000
1,0,4.915622,1.218686,1.168680,-0.148264,0.750000,10.900000
2,1,-9.637893,-1.789678,-1.224730,0.088860,0.750000,10.900000
0,0,2.205013,-3.218100,1.290666,0.354860,0.750000,11.000000
1,0,5.030959,1.205766,1.153371,-0.129196,0.750000,11.000000
2,1,-9.770919,-1.758606,-1.330263,0.310719,0.750000,11.000000
0,0,2.344797,-3.191432,1.397841,0.266675,0.750000,11.100000
1,0,5.172014,1.182501,1.410552,-0.232648,0.750000,11.100000
2,1,-9.898024,-1.722490,-1.271054,0.361153,0.750000,11.100000
0,0,2.476784,-3.152902,1.319867,0.385306,0.750000,11.200000
1,0,5.310218,1.146332,1.382045,-0.361695,0.750000,11.200000
2,1,-10.043222,-1.685553,-1.451979,0.369373,0.750000,11.200000
